SCALERANK,NAME,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,LATITUDE,LONGITUDE,POP_MAX,POP_MIN
8,Lac La Biche,Canada,CAN,Canada,CAN,Alberta,CA,54.77193972,-111.964701,2986,2919
3,Salt Lake City,United States,USA,United States of America,USA,Utah,US,40.7750163,-111.9300519,966000,178026
7,Brooks,Canada,CAN,Canada,CAN,Alberta,CA,50.56705426,-111.9000021,14163,12744
4,Fort Smith,Canada,CAN,Canada,CAN,Alberta,CA,60.00001853,-111.8833364,518,518
7,Scottsdale,United States,USA,United States of America,USA,Arizona,US,33.69234784,-111.8680402,15401,15401
8,Nephi,United States,USA,United States of America,USA,Utah,US,39.71027508,-111.8354841,5117,4803
7,Logan,United States,USA,United States of America,USA,Utah,US,41.73593955,-111.8335979,72490,44838
8,Casa Grande,United States,USA,United States of America,USA,Arizona,US,32.87937421,-111.7566258,44655,32138
8,Mesa,United States,USA,United States of America,USA,Arizona,US,33.42391461,-111.7360844,1085394,439041
8,Ciudad Constitución,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,25.04000775,-111.6599909,39915,35296
4,Flagstaff,United States,USA,United States of America,USA,Arizona,US,35.19809572,-111.6505083,63993,57566
6,Provo,United States,USA,United States of America,USA,Utah,US,40.24889854,-111.63777,356712,105764
4,Fort McMurray,Canada,CAN,Canada,CAN,Alberta,CA,56.7333187,-111.3833153,21863,21863
8,Loreto,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,26.01333335,-111.3516635,11227,10294
4,Great Falls,United States,USA,United States of America,USA,Montana,US,47.50029055,-111.299987,66558,56075
7,Montpelier,United States,USA,United States of America,USA,Idaho,US,42.32262209,-111.2969123,2997,2554
7,Fort Chipewyan,Canada,CAN,Canada,CAN,Alberta,CA,58.71709943,-111.1499962,3222,3222
8,Magdalena,Mexico,MEX,Mexico,MEX,Sonora,MX,30.61661826,-111.0499506,23359,3445
7,Bozeman,United States,USA,United States of America,USA,Montana,US,45.68009157,-111.0378325,44921,33178
4,Hermosillo,Mexico,MEX,Mexico,MEX,Sonora,MX,29.09888145,-110.954065,595811,512935
4,Nogales,Mexico,MEX,Mexico,MEX,Sonora,MX,31.30500002,-110.9449958,178097,20707
4,Guaymas,Mexico,MEX,Mexico,MEX,Sonora,MX,27.93001223,-110.8899862,103449,65544
4,Tucson,United States,USA,United States of America,USA,Arizona,US,32.20499676,-110.8899862,823000,518907
7,Price,United States,USA,United States of America,USA,Utah,US,39.59979087,-110.8100169,10281,8069
8,Lutselke,Canada,CAN,Canada,CAN,Northwest Territories,CA,62.40005292,-110.7333291,102,102
7,Winslow,United States,USA,United States of America,USA,Arizona,US,35.28470542,-110.7006954,9931,9931
6,Medicine Hat,Canada,CAN,Canada,CAN,Alberta,CA,50.03331423,-110.6833322,63138,53626
4,La Paz,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,24.13995933,-110.3199952,189767,171485
7,Cananea,Mexico,MEX,Mexico,MEX,Sonora,MX,30.99041974,-110.3000481,33433,23818
7,Mazatlán,Mexico,MEX,Mexico,MEX,Sonora,MX,29.01710349,-110.1333399,500000,438434
7,Tombstone,United States,USA,United States of America,USA,Arizona,US,31.71314048,-110.066884,1570,1223
8,Esperanza,Mexico,MEX,Mexico,MEX,Sonora,MX,27.58000775,-109.9299931,3836,3836
7,Ciudad Obregon,Mexico,MEX,Mexico,MEX,Sonora,MX,27.46660382,-109.9249805,288002,258162
6,Cabo San Lucas,Mexico,MEX,Mexico,MEX,Baja California Sur,MX,22.89275617,-109.9045164,42601,36384
7,Willcox,United States,USA,United States of America,USA,Arizona,US,32.25321088,-109.8313945,5146,3757
8,Safford,United States,USA,United States of America,USA,Arizona,US,32.83382143,-109.7068801,10668,8825
6,Havre,United States,USA,United States of America,USA,Montana,US,48.54523968,-109.6776829,11154,9379
8,Nacozari de García,Mexico,MEX,Mexico,MEX,Sonora,MX,30.42001528,-109.6499844,11872,11872
7,Huatabampo,Mexico,MEX,Mexico,MEX,Sonora,MX,26.83041526,-109.6300373,30426,25063
7,Agua Prieta,Mexico,MEX,Mexico,MEX,Sonora,MX,31.32233746,-109.5630388,86083,68446
7,Moab,United States,USA,United States of America,USA,Utah,US,38.57370363,-109.5491895,5730,4888
6,Douglas,United States,USA,United States of America,USA,Arizona,US,31.35864016,-109.5483627,30185,16692
7,Vernal,United States,USA,United States of America,USA,Utah,US,40.45539756,-109.5280022,14353,7998
7,Green River,United States,USA,United States of America,USA,Wyoming,US,41.51455772,-109.4649827,11358,9121
7,Navajoa,Mexico,MEX,Mexico,MEX,Sonora,MX,27.08189862,-109.4546216,116093,116093
7,Monticello,United States,USA,United States of America,USA,Utah,US,37.87178265,-109.3421995,1864,1759
7,Kindersley,Canada,CAN,Canada,CAN,Saskatchewan,CA,51.46697349,-109.1332976,4383,4249
6,Cody,United States,USA,United States of America,USA,Wyoming,US,44.52321128,-109.0571007,9161,8792
6,Los Mochis,Mexico,MEX,Mexico,MEX,Sinaloa,MX,25.78998781,-108.9999982,249047,214601
8,Powell,United States,USA,United States of America,USA,Wyoming,US,44.75867495,-108.7584367,6895,5213
7,Gallup,United States,USA,United States of America,USA,New Mexico,US,35.52407066,-108.7339938,23800,19454
8,Lander,United States,USA,United States of America,USA,Wyoming,US,42.83300437,-108.7325985,6821,6663
7,El Fuerte,Mexico,MEX,Mexico,MEX,Sinaloa,MX,26.42041445,-108.6199956,11171,5482
6,Uranium City,Canada,CAN,Canada,CAN,Saskatchewan,CA,59.56655662,-108.6165849,89,89
6,Grand Junction,United States,USA,United States of America,USA,Colorado,US,39.09385276,-108.5499998,104214,45938
4,Billings,United States,USA,United States of America,USA,Montana,US,45.78830202,-108.5400004,104552,99751
7,Guasave,Mexico,MEX,Mexico,MEX,Sinaloa,MX,25.57049217,-108.4699789,96860,68449
7,Meadow Lake,Canada,CAN,Canada,CAN,Saskatchewan,CA,54.13011843,-108.4347356,5882,4281
7,Riverton,United States,USA,United States of America,USA,Wyoming,US,43.02816042,-108.3950481,11508,9192
6,North Battleford,Canada,CAN,Canada,CAN,Saskatchewan,CA,52.76663576,-108.2833494,19440,12003
7,Thermopolis,United States,USA,United States of America,USA,Wyoming,US,43.64597801,-108.2146715,3445,2945
8,Farmington,United States,USA,United States of America,USA,New Mexico,US,36.75415061,-108.1860944,43278,42557
7,Guamúchil,Mexico,MEX,Mexico,MEX,Sinaloa,MX,25.47036908,-108.0900021,62695,59276
7,Biggar,Canada,CAN,Canada,CAN,Saskatchewan,CA,52.05040041,-107.9832902,2192,2068
8,Ascensión,Mexico,MEX,Mexico,MEX,Chihuahua,MX,31.10002545,-107.979983,11781,9741
8,Altata,Mexico,MEX,Mexico,MEX,Sinaloa,MX,24.63604509,-107.9162153,1000,500
7,Nuevo Casas Grandes,Mexico,MEX,Mexico,MEX,Chihuahua,MX,30.41849082,-107.9118993,54826,51356
7,Durango,United States,USA,United States of America,USA,Colorado,US,37.27564333,-107.8799891,23233,15022
7,Montrose,United States,USA,United States of America,USA,Colorado,US,38.47727541,-107.8655197,21789,15138
7,Swift Current,Canada,CAN,Canada,CAN,Saskatchewan,CA,50.28373822,-107.766611,14906,14703
8,Deming,United States,USA,United States of America,USA,New Mexico,US,32.26109153,-107.7557848,16298,14748
8,Hardin,United States,USA,United States of America,USA,Montana,US,45.731768,-107.612486,4448,3503
7,Craig,United States,USA,United States of America,USA,Colorado,US,40.51728009,-107.5503968,9391,9240
4,Culiacán,Mexico,MEX,Mexico,MEX,Sinaloa,MX,24.82999473,-107.3799679,809000,582469
7,Eldorado,Mexico,MEX,Mexico,MEX,Sinaloa,MX,24.3304645,-107.3699943,17365,14136
8,Glenwood Springs,United States,USA,United States of America,USA,Colorado,US,39.54658999,-107.3247,14004,8540
8,Truth or Consequences,United States,USA,United States of America,USA,New Mexico,US,33.13359641,-107.2528956,7121,5837
7,Rawlins,United States,USA,United States of America,USA,Wyoming,US,41.7906649,-107.234292,8533,8383
7,Gunnison,United States,USA,United States of America,USA,Colorado,US,38.54476483,-106.92829,7324,5222
7,La Cruz,Mexico,MEX,Mexico,MEX,Sinaloa,MX,23.92041201,-106.900023,11900,11155
7,Socorro,United States,USA,United States of America,USA,New Mexico,US,34.06211855,-106.8989895,8668,7566
7,Cuauhtémoc,Mexico,MEX,Mexico,MEX,Chihuahua,MX,28.42574424,-106.8695856,90835,79100
7,Las Cruces,United States,USA,United States of America,USA,New Mexico,US,32.31261293,-106.7778083,115167,80184
3,Saskatoon,Canada,CAN,Canada,CAN,Saskatchewan,CA,52.17003135,-106.6699854,198958,189193
4,Albuquerque,United States,USA,United States of America,USA,New Mexico,US,35.10497479,-106.6413308,898642,552804
7,Glasgow,United States,USA,United States of America,USA,Montana,US,48.18396975,-106.6352588,3240,3048
7,Villa Ahumada,Mexico,MEX,Mexico,MEX,Chihuahua,MX,30.61044293,-106.5099952,9326,7101
4,El Paso,United States,USA,United States of America,USA,Texas,US,31.77998395,-106.5099952,753000,563662
6,Ciudad Juárez,Mexico,MEX,Mexico,MEX,Chihuahua,MX,31.69037701,-106.4900481,1343000,1343000
3,Mazatlán,Mexico,MEX,Mexico,MEX,Sinaloa,MX,23.22110069,-106.4200007,368204,354717
4,Casper,United States,USA,United States of America,USA,Wyoming,US,42.86661989,-106.3124878,60791,51507
6,Los Alamos,United States,USA,United States of America,USA,New Mexico,US,35.89110252,-106.2977084,12233,11761
8,Villa Unión,Mexico,MEX,Mexico,MEX,Sinaloa,MX,23.19999086,-106.2300381,15443,13683
3,Chihuahua,Mexico,MEX,Mexico,MEX,Chihuahua,MX,28.64498151,-106.0849823,793000,708267
6,Alamogordo,United States,USA,United States of America,USA,New Mexico,US,32.89947634,-105.9597187,36058,31363
3,Santa Fe,United States,USA,United States of America,USA,New Mexico,US,35.68692893,-105.9372394,92681,69205
7,Miles City,United States,USA,United States of America,USA,Montana,US,46.4088843,-105.8399844,8615,8184
8,Stony Rapids,Canada,CAN,Canada,CAN,Saskatchewan,CA,59.26657493,-105.8332664,152,152
7,Santa Barbara,Mexico,MEX,Mexico,MEX,Chihuahua,MX,26.80044293,-105.8200373,10800,6027
7,Escuinapa,Mexico,MEX,Mexico,MEX,Sinaloa,MX,22.85042564,-105.7999868,28248,28248
6,Prince Albert,Canada,CAN,Canada,CAN,Saskatchewan,CA,53.20002016,-105.7499899,34609,24678
8,Hidalgo del Parral,Mexico,MEX,Mexico,MEX,Chihuahua,MX,26.93335472,-105.6666358,103378,101768
6,Laramie,United States,USA,United States of America,USA,Wyoming,US,41.31136599,-105.5905681,26934,24241
6,Moose Jaw,Canada,CAN,Canada,CAN,Saskatchewan,CA,50.39998435,-105.5500021,32166,30707
7,Gillette,United States,USA,United States of America,USA,Wyoming,US,44.28317425,-105.5052503,29113,23101
6,Delicias,Mexico,MEX,Mexico,MEX,Chihuahua,MX,28.19996991,-105.4999793,114783,102969
7,Tecuala,Mexico,MEX,Mexico,MEX,Nayarit,MX,22.40042727,-105.4599817,14921,10583
7,Douglas,United States,USA,United States of America,USA,Wyoming,US,42.75647158,-105.3845341,6298,5378
7,Papasquiaro,Mexico,MEX,Mexico,MEX,Durango,MX,24.83040814,-105.3399891,22750,521
8,La Ronge,Canada,CAN,Canada,CAN,Saskatchewan,CA,55.10000755,-105.3000173,3783,3071
7,Tuxpan,Mexico,MEX,Mexico,MEX,Nayarit,MX,21.93040428,-105.2699675,26115,26115
7,Boulder,United States,USA,United States of America,USA,Colorado,US,40.03844627,-105.246093,122274,91521
7,Puerto Vallarta,Mexico,MEX,Mexico,MEX,Jalisco,MX,20.67709576,-105.2449819,187134,180804
8,Las Vegas,United States,USA,United States of America,USA,New Mexico,US,35.59701194,-105.2225027,16998,14044
8,Santiago Ixcuintla,Mexico,MEX,Mexico,MEX,Nayarit,MX,21.81999758,-105.2200481,18365,15790
7,Ciudad Camargo,Mexico,MEX,Mexico,MEX,Chihuahua,MX,27.69041445,-105.1700511,37743,34066
7,Fort Collins,United States,USA,United States of America,USA,Colorado,US,40.56068829,-105.0588693,228385,129252
4,Cambridge Bay,Canada,CAN,Canada,CAN,Nunavut,CA,69.11695559,-105.0333153,1477,1477
1,Denver,United States,USA,United States of America,USA,Colorado,US,39.73918805,-104.984016,2313000,1548599
7,Compostela,Mexico,MEX,Mexico,MEX,Nayarit,MX,21.23042116,-104.8999901,16162,14222
7,Tepic,Mexico,MEX,Mexico,MEX,Nayarit,MX,21.50539146,-104.8799913,318781,280592
8,Van Horn,United States,USA,United States of America,USA,Texas,US,31.04248374,-104.8322423,2175,1419
3,Cheyenne,United States,USA,United States of America,USA,Wyoming,US,41.14000694,-104.8197107,72927,55443
8,Aurora,United States,USA,United States of America,USA,Colorado,US,39.69585736,-104.808497,587540,276393
4,Colorado Springs,United States,USA,United States of America,USA,Colorado,US,38.86296246,-104.7919863,493654,360890
8,Canatlan,Mexico,MEX,Mexico,MEX,Durango,MX,24.51998781,-104.7799974,10342,5271
8,Greeley,United States,USA,United States of America,USA,Colorado,US,40.41919822,-104.739974,125410,86875
8,Glendive,United States,USA,United States of America,USA,Montana,US,47.10858319,-104.7104926,5856,4699
6,Durango,Mexico,MEX,Mexico,MEX,Durango,MX,24.03110292,-104.67003,457140,455597
7,Pueblo,United States,USA,United States of America,USA,Colorado,US,38.2803882,-104.6300066,112195,104293
3,Regina,Canada,CAN,Canada,CAN,Saskatchewan,CA,50.45003298,-104.6170099,176183,176183
7,Roswell,United States,USA,United States of America,USA,New Mexico,US,33.39453656,-104.5224679,46096,44069
7,Trinidad,United States,USA,United States of America,USA,Colorado,US,37.17133445,-104.5063965,9156,8247
7,Raton,United States,USA,United States of America,USA,New Mexico,US,36.89739768,-104.439889,7073,6567
7,Ojinaga,Mexico,MEX,Mexico,MEX,Chihuahua,MX,29.54040489,-104.41002,22128,17481
8,Autlan,Mexico,MEX,Mexico,MEX,Jalisco,MX,19.77001935,-104.3699966,47669,42155
6,Manzanillo,Mexico,MEX,Mexico,MEX,Colima,MX,19.04958662,-104.3230851,110735,59738
6,Carlsbad,United States,USA,United States of America,USA,New Mexico,US,32.420565,-104.2282998,25302,25178
7,Tecoman,Mexico,MEX,Mexico,MEX,Colima,MX,18.92038129,-103.8799748,91321,79579
8,Weyburn,Canada,CAN,Canada,CAN,Saskatchewan,CA,49.66656659,-103.8500025,9362,9243
8,Lead,United States,USA,United States of America,USA,South Dakota,US,44.35084454,-103.7657699,2874,1748
7,Tucumcari,United States,USA,United States of America,USA,New Mexico,US,35.16980288,-103.725514,5313,5206
4,Colima,Mexico,MEX,Mexico,MEX,Colima,MX,19.22997479,-103.7200104,223287,127235
7,Cuencame,Mexico,MEX,Mexico,MEX,Durango,MX,24.8704057,-103.6999858,8876,1956
8,Alpine,United States,USA,United States of America,USA,Texas,US,30.36071657,-103.6650009,6587,6272
7,Scottsbluff,United States,USA,United States of America,USA,Nebraska,US,41.86750775,-103.6606859,25475,14869
7,Williston,United States,USA,United States of America,USA,North Dakota,US,48.15678794,-103.6280005,13564,11971
7,Valparaíso,Mexico,MEX,Mexico,MEX,Zacatecas,MX,22.77043052,-103.5699679,10545,5368
8,Gómez Palacio,Mexico,MEX,Mexico,MEX,Durango,MX,25.57005292,-103.5000238,399328,228577
7,Pecos,United States,USA,United States of America,USA,Texas,US,31.41579429,-103.4998947,8372,7610
7,Ciudad Guzman,Mexico,MEX,Mexico,MEX,Jalisco,MX,19.71041058,-103.4600004,92161,88799
4,Torreón,Mexico,MEX,Mexico,MEX,Coahuila,MX,25.57005292,-103.4200029,1144000,524066
7,Juan Aldama,Mexico,MEX,Mexico,MEX,Zacatecas,MX,24.29041526,-103.3899789,14162,12073
2,Guadalajara,Mexico,MEX,Mexico,MEX,Jalisco,MX,20.67001609,-103.3300342,4198000,1640589
7,Sierra Mojada,Mexico,MEX,Mexico,MEX,Coahuila,MX,27.28757082,-103.2871945,10,10
6,Rapid City,United States,USA,United States of America,USA,South Dakota,US,44.08055096,-103.2305571,73632,61888
7,Clovis,United States,USA,United States of America,USA,New Mexico,US,34.40506919,-103.2047706,33792,33163
7,Coalcoman,Mexico,MEX,Mexico,MEX,Michoacán,MX,18.78038983,-103.1499677,10715,8660
7,Hobbs,United States,USA,United States of America,USA,New Mexico,US,32.71261436,-103.1406143,28738,28013
7,Chadron,United States,USA,United States of America,USA,Nebraska,US,42.82791424,-103.0030774,5798,5575
7,San Pedro de las Colonias,Mexico,MEX,Mexico,MEX,Coahuila,MX,25.7592145,-102.9826911,53688,53688
7,Sidney,United States,USA,United States of America,USA,Nebraska,US,41.13980023,-102.9782727,6492,5951
7,Fort Stockton,United States,USA,United States of America,USA,Texas,US,30.89169191,-102.8849968,7721,7147
8,Villanueva,Mexico,MEX,Mexico,MEX,Zacatecas,MX,22.35001691,-102.88001,11138,7049
8,Alliance,United States,USA,United States of America,USA,Nebraska,US,42.10139528,-102.8701915,8344,8194
7,Fresnillo,Mexico,MEX,Mexico,MEX,Zacatecas,MX,23.17043194,-102.8599854,105488,99771
8,Melville,Canada,CAN,Canada,CAN,Saskatchewan,CA,50.93331097,-102.7999891,4279,4173
7,Dickinson,United States,USA,United States of America,USA,North Dakota,US,46.88399742,-102.7888011,16399,15576
7,Lamar,United States,USA,United States of America,USA,Colorado,US,38.08649823,-102.6194058,8620,8514
7,Zacatecas,Mexico,MEX,Mexico,MEX,Zacatecas,MX,22.77043052,-102.5800025,234481,118562
7,La Barca,Mexico,MEX,Mexico,MEX,Jalisco,MX,20.28037579,-102.5600037,35345,34449
8,Dalhart,United States,USA,United States of America,USA,Texas,US,36.06080792,-102.5186109,7088,6439
7,Yorkton,Canada,CAN,Canada,CAN,Saskatchewan,CA,51.21706626,-102.4665469,15172,13583
8,Hereford,United States,USA,United States of America,USA,Texas,US,34.82191713,-102.3985924,15675,14372
7,Hudson Bay,Canada,CAN,Canada,CAN,Saskatchewan,CA,52.8504291,-102.3832961,2157,1661
6,Odessa,United States,USA,United States of America,USA,Texas,US,31.84556134,-102.3672248,106054,91256
8,Apatzingán,Mexico,MEX,Mexico,MEX,Michoacán,MX,19.07998395,-102.3500165,98422,86811
6,Aguascalientes,Mexico,MEX,Mexico,MEX,Aguascalientes,MX,21.87945992,-102.2904135,869000,658179
7,Zamora,Mexico,MEX,Mexico,MEX,Michoacán,MX,19.98036826,-102.2800208,214947,124916
7,Lázaro Cárdenas,Mexico,MEX,Mexico,MEX,Michoacán,MX,17.95870872,-102.199974,160087,84001
7,Parras,Mexico,MEX,Mexico,MEX,Coahuila,MX,25.42039797,-102.1799494,32253,15175
7,Midland,United States,USA,United States of America,USA,Texas,US,32.030718,-102.0974996,98501,97782
7,Uruapan,Mexico,MEX,Mexico,MEX,Michoacán,MX,19.42037661,-102.0700078,264531,237308
7,Dumas,United States,USA,United States of America,USA,Texas,US,35.86239626,-101.9668875,13629,13474
7,Lagos de Moreno,Mexico,MEX,Mexico,MEX,Jalisco,MX,21.37041262,-101.9299905,94127,84677
6,Flin Flon,Canada,CAN,Canada,CAN,Manitoba,CA,54.76659121,-101.8833008,6393,6002
6,Lubbock,United States,USA,United States of America,USA,Texas,US,33.58000327,-101.8799677,213300,211387
4,Amarillo,United States,USA,United States of America,USA,Texas,US,35.22998008,-101.8299966,181766,175286
8,Goodland,United States,USA,United States of America,USA,Kansas,US,39.34848838,-101.7110374,4378,4139
4,León,Mexico,MEX,Mexico,MEX,Guanajuato,MX,21.1499868,-101.7000304,1488000,1114626
6,Brochet,Canada,CAN,Canada,CAN,Manitoba,CA,57.88322268,-101.6665957,278,278
8,Irapuato,Mexico,MEX,Mexico,MEX,Guanajuato,MX,20.67001609,-101.4999909,339554,339554
7,Guymon,United States,USA,United States of America,USA,Oklahoma,US,36.68580853,-101.4795012,11178,10509
8,Big Spring,United States,USA,United States of America,USA,Texas,US,32.24318565,-101.4751862,24122,23852
6,Monclova,Mexico,MEX,Mexico,MEX,Coahuila,MX,26.89999758,-101.4199958,236244,195764
8,Pukatawagan,Canada,CAN,Canada,CAN,Manitoba,CA,55.73327639,-101.3166171,431,431
4,Minot,United States,USA,United States of America,USA,North Dakota,US,48.23249392,-101.2958173,39439,34885
7,Guanajuato,Mexico,MEX,Mexico,MEX,Guanajuato,MX,21.02040814,-101.2799785,112200,78364
7,Petatlán,Mexico,MEX,Mexico,MEX,Guerrero,MX,17.52041506,-101.2700308,31910,21038
6,The Pas,Canada,CAN,Canada,CAN,Manitoba,CA,53.81662335,-101.2333147,6055,3802
8,Nueva Rosita,Mexico,MEX,Mexico,MEX,Coahuila,MX,27.94995933,-101.2199821,36642,34851
7,Salamanca,Mexico,MEX,Mexico,MEX,Guanajuato,MX,20.57040977,-101.2000092,197524,138614
7,Morelia,Mexico,MEX,Mexico,MEX,Michoacán,MX,19.73338076,-101.189493,644306,592797
6,Lynn Lake,Canada,CAN,Canada,CAN,Manitoba,CA,56.85002993,-101.0499667,482,482
6,Saltillo,Mexico,MEX,Mexico,MEX,Coahuila,MX,25.41995872,-101.0049823,754000,604573
4,San Luis Potosí,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,22.16997622,-100.9999956,992000,677704
7,Del Rio,United States,USA,United States of America,USA,Texas,US,29.36294802,-100.8963843,36068,35539
6,Ennadai,Canada,CAN,Canada,CAN,Nunavut,CA,61.13328269,-100.883336,0,0
8,Garden City,United States,USA,United States of America,USA,Kansas,US,37.97521303,-100.8640866,28564,26425
8,Allende,Mexico,MEX,Mexico,MEX,Coahuila,MX,28.32998781,-100.8499789,19636,16901
8,Celaya,Mexico,MEX,Mexico,MEX,Guanajuato,MX,20.53002464,-100.8000078,383697,305901
3,Bismarck,United States,USA,United States of America,USA,North Dakota,US,46.80831728,-100.7833163,63871,56706
7,North Platte,United States,USA,United States of America,USA,Nebraska,US,41.13628623,-100.7705005,25247,24172
8,Tecpan,Mexico,MEX,Mexico,MEX,Guerrero,MX,17.24999229,-100.6799893,14638,14638
7,Ciudad Altamirano,Mexico,MEX,Mexico,MEX,Guerrero,MX,18.32039207,-100.6500169,24533,24533
7,Matehuala,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,23.6603762,-100.6500169,67717,59532
7,McCook,United States,USA,United States of America,USA,Nebraska,US,40.20559369,-100.6261683,8012,7994
8,Ciudad Hidalgo,Mexico,MEX,Mexico,MEX,Michoacán,MX,19.67997316,-100.569996,64154,54993
7,Piedras Negras,Mexico,MEX,Mexico,MEX,Coahuila,MX,28.70763918,-100.5316521,139619,134971
7,Eagle Pass,United States,USA,United States of America,USA,Texas,US,28.71102399,-100.4892774,53276,26090
7,San Angelo,United States,USA,United States of America,USA,Texas,US,31.4640084,-100.4366966,88256,86339
7,Mobridge,United States,USA,United States of America,USA,South Dakota,US,45.54012596,-100.4347071,3156,3011
8,Atoyac,Mexico,MEX,Mexico,MEX,Guerrero,MX,17.19999534,-100.4300304,20515,19081
6,Querétaro,Mexico,MEX,Mexico,MEX,Querétaro,MX,20.63001853,-100.3799817,961000,611785
3,Pierre,United States,USA,United States of America,USA,South Dakota,US,44.36833701,-100.350552,13879,13590
1,Monterrey,Mexico,MEX,Mexico,MEX,Nuevo León,MX,25.66999514,-100.3299848,3712000,1122874
8,Childress,United States,USA,United States of America,USA,Texas,US,34.4248871,-100.2139195,6557,4767
8,Sabinas Hidalgo,Mexico,MEX,Mexico,MEX,Nuevo León,MX,26.51002138,-100.1799681,32047,20198
6,Dauphin,Canada,CAN,Canada,CAN,Manitoba,CA,51.15001609,-100.0499502,9077,8418
7,Dodge City,United States,USA,United States of America,USA,Kansas,US,37.76005821,-100.018195,25932,24543
8,San Juan del Río,Mexico,MEX,Mexico,MEX,Querétaro,MX,20.37998212,-100.0000308,147559,118173
8,Rio Verde,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,21.92999086,-99.98000615,69613,48854
4,Brandon,Canada,CAN,Canada,CAN,Manitoba,CA,49.83327476,-99.94998214,28418,26234
3,Acapulco,Mexico,MEX,Mexico,MEX,Guerrero,MX,16.84999086,-99.91597905,715584,652136
8,Montemorelos,Mexico,MEX,Mexico,MEX,Nuevo León,MX,25.1899986,-99.83998885,42640,37694
6,Abilene,United States,USA,United States of America,USA,Texas,US,32.4486253,-99.73278609,114247,101769
7,Tula,Mexico,MEX,Mexico,MEX,Tamaulipas,MX,23.00039064,-99.71999618,9054,312
7,Toluca,Mexico,MEX,Mexico,MEX,México,MX,19.3303821,-99.66999923,1531000,505881
8,Cardenas,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,22.00001243,-99.66999923,15331,15331
7,Taxco,Mexico,MEX,Mexico,MEX,Guerrero,MX,18.57037681,-99.6199506,53217,53217
7,Linares,Mexico,MEX,Mexico,MEX,Nuevo León,MX,24.86038047,-99.57003117,57731,46968
4,Nuevo Laredo,Mexico,MEX,Mexico,MEX,Tamaulipas,MX,27.4999868,-99.55000655,349550,160755
8,Iguala,Mexico,MEX,Mexico,MEX,Guerrero,MX,18.37000144,-99.53998133,112106,109177
4,Laredo,United States,USA,United States of America,USA,Texas,US,27.50613629,-99.50721847,434768,210769
8,Chilpancingo,Mexico,MEX,Mexico,MEX,Guerrero,MX,17.54997398,-99.5000096,182387,165250
7,Woodward,United States,USA,United States of America,USA,Oklahoma,US,36.43342084,-99.39769027,12931,11748
8,Hays,United States,USA,United States of America,USA,Kansas,US,38.87936973,-99.322191,21394,19883
8,Vernon,United States,USA,United States of America,USA,Texas,US,34.15105369,-99.29038416,11660,11489
6,Cuernavaca,Mexico,MEX,Mexico,MEX,Morelos,MX,18.92110476,-99.23999964,834001,349102
7,Ayutla,Mexico,MEX,Mexico,MEX,Guerrero,MX,16.90037539,-99.22000086,9897,9897
0,Mexico City,Mexico,MEX,Mexico,MEX,Distrito Federal,MX,19.44244244,-99.1309882,19028000,10811002
6,Ciudad Victoria,Mexico,MEX,Mexico,MEX,Tamaulipas,MX,23.71995913,-99.12998051,274900,269923
7,Zumpango,Mexico,MEX,Mexico,MEX,México,MX,19.81040448,-99.10998173,250000,127988
8,Kearney,United States,USA,United States of America,USA,Nebraska,US,40.70070559,-99.08114628,31553,28758
8,Nezahualcoyotl,Mexico,MEX,Mexico,MEX,México,MX,19.41001548,-99.02998661,1109363,750000
8,Ciudad Valles,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,21.97998781,-99.02001306,114964,109504
8,Brownwood,United States,USA,United States of America,USA,Texas,US,31.70789532,-98.98231511,20988,19534
8,Ciudad Mante,Mexico,MEX,Mexico,MEX,Tamaulipas,MX,22.73335268,-98.95001734,79981,76618
8,Devils Lake,United States,USA,United States of America,USA,North Dakota,US,48.11221702,-98.85968693,7813,6811
7,Nelson House,Canada,CAN,Canada,CAN,Manitoba,CA,55.80045575,-98.85002344,2500,2500
7,Tamazunchale,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,21.27041872,-98.7799502,72685,21532
7,Tamuín,Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,21.98037539,-98.7500037,14748,7405
7,Pachuca,Mexico,MEX,Mexico,MEX,Hidalgo,MX,20.17043418,-98.73003076,319581,302141
7,Jamestown,United States,USA,United States of America,USA,North Dakota,US,46.90601158,-98.70297815,15081,14828
3,San Antonio,United States,USA,United States of America,USA,Texas,US,29.48733319,-98.50730534,1473000,1256810
6,Wichita Falls,United States,USA,United States of America,USA,Texas,US,33.91362632,-98.49306848,101212,93646
7,Aberdeen,United States,USA,United States of America,USA,South Dakota,US,45.46511761,-98.48640222,26041,23667
